Order ID,SKU,Amount,Qty
403-3827542-4301913,JNE3797-KR-L,,0
405-5714238-1917902,JNE3797-KR-L,725.0,1
408-1017098-4448318,JNE3797-KR-M,690.48,0
403-3865130-2673152,JNE3797-KR-L,690.48,0
407-8010163-7308318,JNE3405-KR-L,399.0,1
403-4314323-7591519,J0230-SKD-M,1112.0,1
403-8965203-8675519,JNE3797-KR-M,725.0,1
405-0612507-9398758,JNE3797-KR-L,,0
405-3069909-6569136,JNE3797-KR-L,,0
405-5807057-7471563,JNE3405-KR-L,399.0,1
171-2106949-7060329,JNE3797-KR-M,725.0,1
403-4436385-4698731,J0230-SKD-M,1112.0,1
402-7398150-4987547,JNE3405-KR-L,399.0,1
171-5322963-4509917,JNE3797-KR-M,690.48,0
404-4740904-1798747,JNE3405-KR-L,399.0,1
408-1737738-2462720,JNE3797-KR-M,725.0,1
404-0196341-1008350,J0230-SKD-M,1112.0,1
406-2035511-7618766,JNE3405-KR-L,399.0,1
171-0747707-0998707,JNE3797-KR-L,725.0,1
408-5258571-0037121,JNE3405-KR-L,399.0,1
402-5472768-0617131,JNE3797-KR-L,725.0,1
406-7301854-2798764,JNE3405-KR-L,399.0,1
405-1018810-4493147,JNE3797-KR-L,725.0,1
408-9389495-3081125,JNE3797-KR-L,0.0,1
408-1822384-0793920,JNE3797-KR-L,0.0,1
402-1911787-3013969,JNE3405-KR-L,399.0,1
408-0007664-7734765,JNE3405-KR-L,399.0,1
406-6731054-5661942,JNE3405-KR-L,399.0,1
405-3172282-0529113,JNE3405-KR-L,399.0,1
408-4950528-0478720,JNE3405-KR-L,399.0,1
405-7312314-6757947,JNE3405-KR-L,399.0,1
404-1883124-0889948,JNE3405-KR-L,399.0,1
406-8237302-8035512,J0230-SKD-M,1112.0,1
402-7811743-4037100,JNE3405-KR-L,,0
171-3439504-8253154,JNE3405-KR-L,399.0,1
408-7751186-0343556,J0230-SKD-M,1112.0,1
171-6620335-1480320,JNE3405-KR-L,399.0,1
406-2465034-3537912,JNE3405-KR-L,399.0,1
406-3263166-4536337,J0230-SKD-M,1112.0,1
404-3193221-2701128,JNE3405-KR-L,399.0,1
408-0759949-3727561,JNE3405-KR-L,399.0,1
403-5975836-5690738,J0230-SKD-M,1112.0,1
404-0023763-9909137,JNE3405-KR-L,399.0,1
403-2334145-6961100,JNE3405-KR-L,399.0,1
402-4301191-7321935,JNE3405-KR-L,399.0,1
407-4654844-2090752,J0230-SKD-M,1112.0,1
406-6588778-6399514,JNE3405-KR-L,399.0,1
407-4892433-3120300,J0230-SKD-M,1112.0,1
171-4721813-9585149,JNE3405-KR-L,399.0,1
402-3170507-3220304,JNE3797-KR-L,725.0,1
402-1870088-6113144,JNE3797-KR-M,690.48,0
404-0046437-5785156,JNE3797-KR-L,725.0,1
402-1247946-9745130,JNE3405-KR-L,,0
408-6164614-0857115,JNE3405-KR-L,399.0,1
171-6688209-8054741,J0230-SKD-M,1112.0,1
408-3422842-3401925,JNE3797-KR-S,725.0,1
407-0557074-7405925,JNE3405-KR-L,399.0,1
408-2794874-8661950,JNE3797-KR-L,725.0,1
403-4535246-6534703,JNE3797-KR-L,725.0,1
405-0009977-7977942,JNE3797-KR-L,725.0,1
171-8364194-4874716,JNE3405-KR-L,,0
408-8678875-8872306,JNE3405-KR-L,399.0,1
171-8845547-8488301,J0230-SKD-M,1112.0,1
406-3968259-1306706,JNE3405-KR-L,,0
404-7368945-4726700,JNE3797-KR-L,725.0,1
406-1168541-6431521,JNE3405-KR-L,,0
408-4418084-0853144,JNE3405-KR-L,399.0,1
404-3811337-3352307,JNE3797-KR-L,,0
171-5866927-0201152,JNE3405-KR-L,,0
407-6270138-6135507,JNE3797-KR-M,725.0,1
406-4863147-1014705,JNE3405-KR-L,399.0,1
171-6200738-9075515,JNE3405-KR-L,399.0,1
407-7278961-4477139,JNE3405-KR-L,399.0,1
403-3516241-1420309,JNE3797-KR-L,725.0,1
408-7081781-1282751,JNE3797-KR-S,0.0,1
402-2727572-3694757,J0230-SKD-M,1112.0,1
407-4155065-6140342,JNE3405-KR-L,399.0,1
406-9213464-7673916,JNE3405-KR-L,399.0,1
171-2529314-1866720,JNE3797-KR-L,725.0,1
404-7983540-5895544,JNE3405-KR-L,,0
403-8616092-1924316,JNE3797-KR-L,725.0,1
402-5628950-5722768,J0230-SKD-M,1112.0,1
403-5650266-5345941,J0230-SKD-M,1112.0,1
404-4708525-0388315,JNE3797-KR-L,725.0,1
408-7522491-5998736,JNE3797-KR-L,725.0,1
405-8401717-2244349,JNE3405-KR-L,399.0,1
403-7687597-5227528,J0230-SKD-M,1112.0,1
405-2849482-9340318,JNE3405-KR-L,,0
407-2330406-4168345,JNE3797-KR-L,725.0,1
407-0616708-0709907,JNE3405-KR-L,399.0,1
407-2554906-1997157,JNE3797-KR-S,725.0,1
408-8519720-6993906,JNE3797-KR-S,725.0,1
404-9629780-2639505,JNE3797-KR-L,,0
404-1641952-6035505,JNE3797-KR-L,,0
171-1783215-9768302,JNE3405-KR-L,399.0,1
404-4273349-2807508,JNE3797-KR-S,725.0,1
406-9688383-0480309,J0230-SKD-M,1112.0,1
406-8948395-3973965,JNE3797-KR-L,725.0,1
171-2292301-1150707,JNE3797-KR-L,725.0,1
403-8766273-3737925,JNE3797-KR-L,725.0,1
404-7394809-9829912,JNE3405-KR-L,399.0,1
402-8171830-3340334,JNE3797-KR-S,725.0,1
403-8667748-3594743,JNE3797-KR-L,690.48,0
404-5051572-0424341,JNE3405-KR-L,399.0,1
403-4452362-7309951,JNE3797-KR-L,690.48,0
402-6812790-7922724,JNE3405-KR-L,399.0,1
405-1825351-3177136,JNE3797-KR-M,725.0,1
407-0450840-4156325,J0230-SKD-M,1112.0,1
407-3633245-2395540,JNE3797-KR-L,725.0,1
171-9652400-2025148,JNE3405-KR-L,399.0,1
405-9365796-8334711,JNE3405-KR-L,399.0,1
407-6197949-4641932,JNE3405-KR-L,399.0,1
402-9388261-3692367,JNE3797-KR-M,690.48,0
406-3902120-6624306,JNE3405-KR-L,399.0,1
406-2131936-6261116,JNE3797-KR-M,690.48,0
406-0312236-6300335,JNE3405-KR-L,399.0,1
405-6836711-2334712,JNE3797-KR-L,725.0,1
405-8641155-3527549,JNE3405-KR-L,399.0,1
408-7294800-0756321,JNE3797-KR-S,725.0,1
406-2158748-6229915,JNE3405-KR-L,399.0,1
404-1520431-8085100,JNE3405-KR-L,399.0,1
406-9682962-0805138,JNE3405-KR-L,399.0,1
171-5692682-0491517,JNE3797-KR-M,725.0,1
407-1545453-4516333,JNE3797-KR-L,771.0,1
407-3009987-5571553,JNE3797-KR-L,734.29,0
406-5110584-1636362,JNE3405-KR-L,798.0,2
408-9550729-4005927,JNE3797-KR-M,0.0,1
402-1179902-2756363,JNE3797-KR-L,771.0,1
406-8618900-5819526,JNE3797-KR-M,715.0,1
407-8340113-2433158,JNE3405-KR-L,399.0,1
408-9919865-0537918,JNE3405-KR-L,399.0,1
407-6108528-3423530,JNE3797-KR-S,715.0,1
407-4990377-9170735,JNE3797-KR-M,,0
407-0104575-1634739,JNE3405-KR-L,399.0,1
405-0655058-6866749,JNE3405-KR-L,399.0,1
405-3105169-2224314,JNE3797-KR-S,715.0,1
406-6420879-6889949,JNE3405-KR-L,399.0,1
405-2196390-4618737,JNE3405-KR-L,399.0,1
402-0046374-4850756,JNE3797-KR-M,715.0,1
408-7438332-0705158,JNE3797-KR-S,0.0,1
408-7889105-3500356,JNE3405-KR-L,,0
404-2891106-9672340,JNE3405-KR-L,399.0,1
402-3450511-4671564,JNE3405-KR-L,399.0,1
408-7937051-8555518,JNE3405-KR-L,399.0,1
171-4321574-7342755,JNE3797-KR-L,680.96,0
171-2955231-3201945,JNE3405-KR-L,399.0,1
403-2941732-3957158,JNE3405-KR-L,399.0,1
406-0346755-6146760,JNE3797-KR-M,715.0,1
171-0040752-7826747,JNE3797-KR-L,715.0,1
408-4029129-9348328,JNE3405-KR-L,399.0,1
406-4580958-4661931,JNE3405-KR-L,399.0,1
402-7780174-3615568,JNE3405-KR-L,399.0,1
405-2246042-5226760,JNE3797-KR-L,715.0,1
404-5000348-3741149,JNE3405-KR-L,399.0,1
407-2599409-5730705,JNE3405-KR-L,399.0,1
406-4632990-4231542,JNE3405-KR-L,399.0,1
402-5806882-6128307,JNE3405-KR-L,399.0,1
405-5922948-4270723,JNE3405-KR-L,399.0,1
402-6929513-3822750,JNE3797-KR-M,715.0,1
405-8796340-1467515,JNE3797-KR-S,715.0,1
407-2670931-4808314,JNE3405-KR-L,399.0,1
171-8934199-2445904,JNE3405-KR-L,,0
171-2398976-1904329,JNE3405-KR-L,,0
405-4872033-1801960,JNE3405-KR-L,399.0,1
406-0220940-5816364,JNE3405-KR-L,399.0,1
407-4733154-6873949,JNE3797-KR-S,715.0,1
407-1935587-6773151,JNE3797-KR-L,715.0,1
407-4760251-9801165,JNE3405-KR-L,399.0,1
406-6725816-7969955,JNE3405-KR-L,399.0,1
405-3701168-7621159,JNE3797-KR-S,715.0,1
171-9052160-1177909,JNE3797-KR-L,715.0,1
171-8185719-8822711,JNE3797-KR-L,715.0,1
402-1170013-5733154,JNE3405-KR-L,399.0,1
404-9093079-8418706,JNE3405-KR-L,399.0,1
406-9287995-7612306,JNE3405-KR-L,399.0,1
402-2709961-3615516,JNE3405-KR-L,399.0,1
408-9041724-6909944,JNE3405-KR-L,399.0,1
404-1352172-3068327,JNE3405-KR-L,399.0,1
403-7235247-3859547,JNE3797-KR-M,715.0,1
406-7135599-6133903,JNE3405-KR-L,399.0,1
407-1784491-9665964,JNE3405-KR-L,399.0,1
402-6957301-0768360,JNE3797-KR-M,715.0,1
408-7697545-7591554,JNE3405-KR-L,399.0,1
408-9821605-4583537,JNE3797-KR-L,715.0,1
171-9943379-4997100,JNE3405-KR-L,399.0,1
406-3758778-0335500,JNE3405-KR-L,399.0,1
406-7537066-3483548,JNE3405-KR-L,399.0,1
402-3501020-0682737,JNE3405-KR-L,,0
407-1943362-4615548,JNE3797-KR-M,715.0,1
408-3363121-6123562,JNE3797-KR-S,715.0,1
408-3363121-6123562,JNE3797-KR-L,715.0,1
408-3363121-6123562,JNE3797-KR-M,1430.0,2
407-0988190-6516304,JNE3797-KR-S,715.0,1
402-9940723-9373144,JNE3405-KR-L,399.0,1
403-2498385-7965909,JNE3797-KR-M,680.95,0
171-1687588-5890754,JNE3797-KR-L,715.0,1
407-4312114-7853150,JNE3797-KR-S,680.95,0
408-6059725-8154713,JNE3405-KR-L,399.0,1
404-7811927-0797103,JNE3405-KR-L,399.0,1
403-3348737-8388309,JNE3405-KR-L,399.0,1
408-5022395-1769158,JNE3797-KR-S,0.0,1
402-6255428-9722757,JNE3405-KR-L,399.0,1
405-8159663-1094709,J0230-SKD-M,,0
408-9659622-4436367,J0230-SKD-M,969.0,1
403-2681301-3905906,J0230-SKD-M,969.0,1
408-8818934-1408338,J0230-SKD-M,969.0,1
402-7750783-1665109,JNE3405-KR-L,399.0,1
402-8954495-7199506,JNE3405-KR-L,399.0,1
402-8563613-3776329,JNE3405-KR-L,399.0,1
406-9741895-2717141,JNE3405-KR-L,,0
403-5367371-9812327,JNE3405-KR-L,399.0,1
171-9192126-8703521,JNE3405-KR-L,399.0,1
407-9071049-0727503,J0230-SKD-M,1146.0,1
407-9773077-4676343,JNE3405-KR-L,399.0,1
402-2326053-1761923,J0230-SKD-M,969.0,1
403-7739967-8225120,JNE3405-KR-L,399.0,1
405-5753030-2677105,JNE3405-KR-L,399.0,1
171-1690152-2029139,JNE3405-KR-L,399.0,1
407-3558689-0382769,JNE3405-KR-L,399.0,1
407-1450568-6693967,JNE3797-KR-M,715.0,1
403-6614256-6856301,J0230-SKD-M,969.0,1
404-8692572-4129966,JNE3405-KR-L,399.0,1
402-4988618-8421927,JNE3405-KR-L,399.0,1
403-3149451-7782714,JNE3405-KR-L,399.0,1
404-8848040-0341111,J0230-SKD-M,969.0,1
405-4874074-5613959,J0230-SKD-M,969.0,1
407-6069444-3492302,J0230-SKD-M,969.0,1
171-5345310-1979538,J0230-SKD-M,969.0,1
405-0250432-1175577,JNE3405-KR-L,399.0,1
405-2492011-9895561,JNE3405-KR-L,399.0,1
171-0721457-9229160,JNE3405-KR-L,399.0,1
406-3013231-6264339,J0230-SKD-M,969.0,1
404-2180544-1057167,J0230-SKD-M,969.0,1
407-9269481-2588342,JNE3405-KR-L,399.0,1
405-8203843-7481902,JNE3405-KR-L,399.0,1
403-2833874-0316355,J0230-SKD-M,969.0,1
406-9242471-5249923,JNE3797-KR-M,715.0,1
171-9023350-6398742,J0230-SKD-M,969.0,1
171-7706350-3385160,JNE3405-KR-L,,0
403-6319970-6529143,JNE3405-KR-L,399.0,1
407-4707539-3648308,JNE3405-KR-L,449.0,1
407-1760078-6696307,JNE3405-KR-L,449.0,1
406-2742980-6921139,J0230-SKD-M,969.0,1
403-5392360-9584352,JNE3405-KR-L,449.0,1
407-0051940-5064333,JNE3797-KR-M,680.95,0
171-8874990-5737163,JNE3405-KR-L,449.0,1
402-0355914-8484305,J0230-SKD-M,969.0,1
407-2717173-7725911,JNE3405-KR-L,449.0,1
408-2850512-9807553,JNE3405-KR-L,449.0,1
406-6012127-3960340,J0230-SKD-M,969.0,1
405-6737704-7147522,J0230-SKD-M,969.0,1
407-3358416-7337913,J0230-SKD-M,969.0,1
404-0306246-2652374,J0230-SKD-M,969.0,1
408-7139684-9677918,J0230-SKD-M,0.0,1
404-2787913-9697151,J0230-SKD-M,969.0,1
404-6478100-1483551,J0230-SKD-M,969.0,1
402-8757995-3131504,JNE3405-KR-L,449.0,1
171-5366054-9649124,JNE3405-KR-L,449.0,1
408-4430371-3787541,J0230-SKD-M,969.0,1
408-1962018-4625158,J0230-SKD-M,969.0,1
402-8080959-5742753,J0230-SKD-M,969.0,1
171-2572076-4277942,JNE3405-KR-L,449.0,1
402-8591836-4510734,JNE3405-KR-L,449.0,1
406-5934474-6170747,JNE3797-KR-L,680.95,0
407-5631436-9853133,J0230-SKD-M,969.0,1
406-6414200-1553920,J0230-SKD-M,969.0,1
406-4452174-8729162,J0230-SKD-M,969.0,1
404-9529979-8299505,JNE3797-KR-L,,0
402-4325348-7185954,J0230-SKD-M,969.0,1
402-3175220-1097918,J0230-SKD-M,969.0,1
402-6991079-2035552,J0230-SKD-M,969.0,1
402-8327961-1099569,JNE3797-KR-S,715.0,1
405-0941232-3205168,JNE3405-KR-L,449.0,1
408-7868712-8409158,JNE3797-KR-S,715.0,1
405-2011814-6917122,JNE3405-KR-L,,0
402-1620562-8755535,JNE3405-KR-L,449.0,1
171-9819894-1476347,JNE3405-KR-L,449.0,1
402-0813788-9196300,JNE3797-KR-L,715.0,1
171-8319892-5019567,J0230-SKD-M,969.0,1
408-1894734-5288306,JNE3405-KR-L,449.0,1
402-5969495-1099562,JNE3405-KR-L,449.0,1
403-5965912-5649910,J0230-SKD-M,969.0,1
404-1943511-8774711,J0230-SKD-M,969.0,1
404-0114359-3259573,J0230-SKD-M,,0
171-0445326-2304367,JNE3405-KR-L,449.0,1
403-2198498-3474728,JNE3797-KR-S,715.0,1
405-6143631-1313160,JNE3405-KR-L,449.0,1
408-1604852-7089935,JNE3797-KR-M,715.0,1
402-5202411-3101921,JNE3797-KR-S,715.0,1
406-8438269-5274768,J0230-SKD-M,969.0,1
404-6289502-4572330,J0230-SKD-M,969.0,1
403-0757164-7948335,J0230-SKD-M,969.0,1
403-8531499-2749944,J0230-SKD-M,969.0,1
406-7447054-2304329,JNE3405-KR-L,449.0,1
406-6866904-5546748,JNE3405-KR-L,,0
408-4754113-3485139,JNE3405-KR-L,449.0,1
402-1078591-8007501,J0230-SKD-M,969.0,1
171-3937074-6966737,J0230-SKD-M,969.0,1
404-6366529-9849908,JNE3405-KR-L,,0
402-3271128-2568352,JNE3405-KR-L,,0
403-1321876-8654750,J0230-SKD-M,969.0,1
171-1791033-5621132,JNE3405-KR-L,449.0,1
407-3507436-4909118,JNE3405-KR-L,449.0,1
171-4289531-9481110,JNE3797-KR-L,715.0,1
402-2560054-6781943,JNE3797-KR-S,715.0,1
405-3673462-1265936,J0230-SKD-M,969.0,1
404-2687755-6541964,J0230-SKD-M,969.0,1
408-4707375-2407515,J0230-SKD-M,969.0,1
406-2530985-4903513,JNE3405-KR-L,449.0,1
405-0505234-0881146,JNE3405-KR-L,449.0,1
171-1712595-3051569,JNE3405-KR-L,449.0,1
405-1952073-4326753,JNE3405-KR-L,449.0,1
405-8487448-4367548,JNE3405-KR-L,449.0,1
171-8239926-6838734,J0230-SKD-M,969.0,1
408-8679984-4725127,JNE3405-KR-L,449.0,1
402-8668602-3378733,J0230-SKD-M,969.0,1
171-4154937-3249901,J0230-SKD-M,969.0,1
408-0045279-0067575,J0230-SKD-M,969.0,1
408-5087356-7390700,J0230-SKD-M,0.0,1
406-1722661-8718703,JNE3405-KR-L,449.0,1
402-7863609-1948369,J0230-SKD-M,969.0,1
404-4963096-1569157,JNE3405-KR-L,449.0,1
406-4902877-2783568,J0230-SKD-M,969.0,1
171-8345153-3930756,J0230-SKD-M,969.0,1
402-3292667-1928362,JNE3405-KR-L,449.0,1
407-2018875-9520340,JNE3405-KR-L,449.0,1
171-9522100-4122740,JNE3405-KR-L,,0
171-8332146-4799546,J0230-SKD-M,969.0,1
403-5729774-5754718,JNE3405-KR-L,449.0,1
403-1892966-2476313,J0230-SKD-M,969.0,1
407-8323059-9562743,JNE3405-KR-L,449.0,1
408-1264821-9498726,JNE3405-KR-L,449.0,1
408-2173021-4850761,J0230-SKD-M,969.0,1
171-4022088-3100368,J0230-SKD-M,,0
171-4286918-6255546,JNE3797-KR-L,715.0,1
406-4300125-1067516,J0230-SKD-M,969.0,1
406-3284473-1841925,JNE3405-KR-L,449.0,1
402-1519561-2977150,JNE3405-KR-L,449.0,1
403-4533549-4205924,J0230-SKD-M,969.0,1
403-2076197-1773938,JNE3405-KR-L,449.0,1
404-6526840-8681156,J0230-SKD-M,969.0,1
407-0862941-7756366,JNE3405-KR-L,449.0,1
408-6318729-8816355,J0230-SKD-M,969.0,1
408-4882814-9380300,JNE3405-KR-L,449.0,1
171-0450751-0729167,JNE3405-KR-L,,0
405-0926000-0434759,JNE3405-KR-L,449.0,1
171-7340302-1727509,J0230-SKD-M,999.0,1
404-6932484-5837902,JNE3405-KR-L,449.0,1
404-9386909-3403552,J0230-SKD-M,999.0,1
404-3305751-4575518,J0230-SKD-M,999.0,1
171-4329684-7243536,J0230-SKD-M,999.0,1
402-9773599-7139539,JNE3405-KR-L,449.0,1
406-5912807-2603559,JNE3797-KR-L,715.0,1
406-5976345-7349918,JNE3797-KR-M,715.0,1
171-9762991-3597930,JNE3405-KR-L,449.0,1
404-4102579-5604308,J0230-SKD-M,999.0,1
403-1128323-6211546,J0230-SKD-M,999.0,1
408-0016039-3813949,JNE3797-KR-M,715.0,1
408-6933546-7360369,JNE3405-KR-L,449.0,1
406-4469647-2291567,JNE3797-KR-S,715.0,1
402-7569598-3067548,JNE3797-KR-S,715.0,1
405-6473288-7758722,JNE3797-KR-M,715.0,1
405-7707117-8909963,J0230-SKD-M,999.0,1
405-0054755-5434757,JNE3405-KR-L,449.0,1
408-6124622-8282729,J0230-SKD-M,999.0,1
405-0017982-9577912,J0230-SKD-M,999.0,1
406-7240943-2852364,JNE3797-KR-S,715.0,1
406-5638247-6580315,JNE3405-KR-L,449.0,1
407-8500005-4479542,JNE3797-KR-L,715.0,1
403-0557486-9111555,JNE3405-KR-L,449.0,1
407-6139440-2038702,J0230-SKD-M,999.0,1
408-5374638-9689130,JNE3405-KR-L,449.0,1
408-1751791-7202713,J0230-SKD-M,,0
407-8812747-3045106,J0230-SKD-M,999.0,1
407-4628954-5965926,J0230-SKD-M,,0
171-4195235-7157950,J0230-SKD-M,999.0,1
405-7488725-0706727,JNE3405-KR-L,449.0,1
171-8247654-6558748,JNE3797-KR-L,715.0,1
406-4668971-4478731,JNE3797-KR-S,680.95,0
408-0721873-2989926,JNE3797-KR-L,715.0,1
406-5138749-2750727,J0230-SKD-M,999.0,1
407-4832117-2485909,JNE3797-KR-M,715.0,1
403-4804006-1066718,JNE3797-KR-M,715.0,1
403-1924286-2948363,J0230-SKD-M,999.0,1
171-9105628-9138752,JNE3797-KR-M,715.0,1
405-4561838-7108323,J0230-SKD-M,999.0,1
171-0657905-2794768,JNE3797-KR-M,,0
405-7125676-9965152,J0230-SKD-M,,0
403-6996651-4569950,JNE3797-KR-L,715.0,1
405-1137788-5585156,JNE3797-KR-S,715.0,1
405-8787344-5597907,J0230-SKD-M,999.0,1
406-6707936-9960351,JNE3797-KR-M,761.0,1
402-8039226-9893938,JNE3405-KR-L,449.0,1
406-9148719-7113954,JNE3797-KR-S,,0
404-2510936-1030703,JNE3405-KR-L,449.0,1
407-2291669-8102713,JNE3797-KR-L,715.0,1
408-1252381-3749126,JNE3405-KR-L,449.0,1
408-9013326-1123502,JNE3405-KR-L,0.0,1
403-8852718-6653108,JNE3797-KR-L,715.0,1
406-2397699-0187563,JNE3797-KR-L,715.0,1
407-7421684-4509954,J0230-SKD-M,999.0,1
408-3215553-5760331,J0230-SKD-M,999.0,1
402-9969986-6907555,J0230-SKD-M,999.0,1
402-4050849-5446718,J0230-SKD-M,999.0,1
402-1126733-8819532,JNE3405-KR-L,449.0,1
171-4854431-4063530,J0230-SKD-M,999.0,1
406-0678550-8866733,JNE3405-KR-L,449.0,1
171-2810334-7789939,J0230-SKD-M,999.0,1
402-2408151-8257136,JNE3405-KR-L,449.0,1
404-6985320-0171547,JNE3797-KR-M,761.0,1
402-9559835-2410754,JNE3405-KR-L,449.0,1
402-3230390-8033916,J0230-SKD-M,999.0,1
406-5935097-6745915,J0230-SKD-M,999.0,1
404-9649846-9089118,JNE3405-KR-L,449.0,1
407-2382292-3973106,J0230-SKD-M,999.0,1
408-2005368-8725918,JNE3405-KR-L,449.0,1
407-7544946-4450729,JNE3405-KR-L,449.0,1
406-1601098-8717906,JNE3797-KR-M,761.0,1
403-1770376-9149934,JNE3797-KR-M,724.76,0
402-7103495-1476327,JNE3797-KR-S,715.0,1
403-0895877-7397109,JNE3797-KR-L,715.0,1
404-5127902-0379527,JNE3405-KR-L,449.0,1
402-7668856-0789906,JNE3797-KR-M,761.0,1
408-1008226-2450750,JNE3405-KR-L,449.0,1
407-0339645-8708348,JNE3797-KR-L,724.76,0
406-7787738-0017126,JNE3797-KR-S,761.0,1
403-6099492-7475535,J0230-SKD-M,999.0,1
402-7776305-0530738,J0230-SKD-M,1349.0,1
404-9739879-7954722,JNE3797-KR-L,734.29,0
402-7963816-0067556,JNE3797-KR-M,771.0,1
404-3564532-5349147,JNE3797-KR-M,771.0,1
171-9162748-3158738,J0230-SKD-M,1349.0,1
408-8645392-8413143,JNE3797-KR-M,771.0,1
171-4358882-3195568,JNE3797-KR-M,771.0,1
405-0231083-5375544,JNE3797-KR-M,771.0,1
171-8312560-7421116,J0230-SKD-M,1349.0,1
405-9082537-8633111,JNE3797-KR-S,771.0,1
407-6945195-9167518,JNE3797-KR-S,771.0,1
402-9743540-9438712,JNE3797-KR-L,771.0,1
408-2026130-8233924,JNE3797-KR-L,771.0,1
405-4039608-0114765,JNE3797-KR-S,734.29,0
404-9507159-5021140,JNE3797-KR-L,771.0,1
404-5877704-7841951,JNE3797-KR-L,734.29,0
405-3210912-0199502,J0230-SKD-M,1349.0,1
403-2798041-5869138,JNE3797-KR-L,,0
402-1740214-2368326,JNE3797-KR-S,771.0,1
406-0707440-1425152,JNE3797-KR-L,771.0,1
407-0040356-9247523,JNE3797-KR-M,771.0,1
404-6645444-9153102,J0230-SKD-M,1349.0,1
406-8105795-7776361,JNE3797-KR-S,734.29,0
404-6607649-9668361,JNE3797-KR-M,771.0,1
405-2527411-9448322,J0230-SKD-M,1349.0,1
171-5418156-8886712,J0230-SKD-M,1349.0,1
408-8187628-9430712,JNE3797-KR-S,0.0,1
402-9193579-3771546,J0230-SKD-M,1349.0,1
171-5453201-8750709,JNE3797-KR-S,771.0,1
402-4335994-4961962,JNE3797-KR-S,771.0,1
171-6138031-4888300,J0230-SKD-M,1349.0,1
407-0508525-5161927,JNE3797-KR-S,771.0,1
406-9758275-7632350,JNE3797-KR-L,734.29,0
404-7815671-6225915,JNE3797-KR-S,771.0,1
404-0025300-3865926,JNE3797-KR-M,771.0,1
408-0623108-9501954,J0230-SKD-M,0.0,1
404-3333354-9912305,JNE3797-KR-S,,0
171-8904684-7520359,JNE3797-KR-S,771.0,1
402-6485277-8122736,JNE3797-KR-S,771.0,1
408-3030904-2300314,JNE3797-KR-S,771.0,1
408-9354741-0847532,J0230-SKD-M,1349.0,1
405-9220840-4761131,JNE3797-KR-S,771.0,1
403-0248591-7973170,JNE3797-KR-S,771.0,1
402-5461576-5595568,JNE3797-KR-M,771.0,1
403-8733582-9758707,JNE3797-KR-S,771.0,1
171-0544040-5401123,JNE3797-KR-M,771.0,1
407-5709690-1575548,JNE3797-KR-M,771.0,1
407-0325685-7418751,JNE3797-KR-L,771.0,1
171-7496871-0503524,JNE3797-KR-L,771.0,1
403-0641073-0849132,JNE3797-KR-S,771.0,1
407-6002167-1757919,JNE3797-KR-S,,0
407-8185066-4576329,JNE3797-KR-S,771.0,1
407-3324851-2424311,JNE3405-KR-L,435.0,1
171-3613465-5325962,JNE3797-KR-M,771.0,1
407-1259364-5201930,J0230-SKD-M,1349.0,1
406-2774250-3433127,JNE3797-KR-S,771.0,1
402-4346495-6413153,JNE3797-KR-S,771.0,1
407-6817258-0646701,JNE3797-KR-S,771.0,1
402-1998488-8008307,J0230-SKD-M,1349.0,1
408-3823170-1949928,JNE3797-KR-S,771.0,1
404-7992283-7089141,JNE3797-KR-S,771.0,1
408-8189746-2443514,JNE3797-KR-S,771.0,1
404-9002463-2321932,JNE3797-KR-S,,0
402-0553880-4369912,JNE3797-KR-S,771.0,1
171-9714341-8935507,JNE3797-KR-L,771.0,1
171-1721587-7120329,JNE3797-KR-S,771.0,1
406-5396878-9039555,JNE3797-KR-S,771.0,1
407-9235588-9099558,J0230-SKD-M,1349.0,1
407-6146783-5905145,JNE3797-KR-S,771.0,1
406-5685685-4125963,J0230-SKD-M,1349.0,1
404-7360701-7926714,J0230-SKD-M,1349.0,1
404-0022295-0248320,J0230-SKD-M,,0
406-1255147-5298766,JNE3797-KR-S,771.0,1
404-0761579-3484302,J0230-SKD-M,1349.0,1
408-2581333-9217121,JNE3797-KR-S,771.0,1
171-1030039-2856338,JNE3797-KR-S,771.0,1
403-5003550-5624354,J0230-SKD-M,1349.0,1
407-6166234-4556309,JNE3797-KR-S,771.0,1
171-6309040-0037161,JNE3797-KR-S,771.0,1
408-7072500-8621951,J0230-SKD-M,1349.0,1
402-5458399-7421918,J0230-SKD-M,1349.0,1
405-8498167-7982729,JNE3797-KR-S,771.0,1
405-9383684-4358731,JNE3797-KR-S,771.0,1
405-0328594-9957911,JNE3797-KR-S,771.0,1
403-5994500-2111531,JNE3797-KR-S,771.0,1
408-5354350-9478762,JNE3405-KR-L,435.0,1
405-7509830-1737959,JNE3797-KR-S,771.0,1
406-9508024-1040320,JNE3797-KR-S,771.0,1
402-7260357-0447542,JNE3797-KR-S,771.0,1
402-4589033-7709946,JNE3797-KR-S,771.0,1
404-4711826-3201966,JNE3797-KR-S,771.0,1
405-2737893-8406750,JNE3797-KR-S,771.0,1
403-5242183-2636338,JNE3797-KR-S,771.0,1
402-4301749-1554752,JNE3797-KR-S,771.0,1
405-2719200-8406764,JNE3797-KR-S,771.0,1
405-0873827-3533950,JNE3797-KR-S,771.0,1
403-6327300-5130701,JNE3797-KR-S,,0
405-1325053-0592338,JNE3797-KR-S,,0
171-2715843-6949910,JNE3797-KR-S,771.0,1
